sku,sku_prefix_3,backorder_probability,risk_level,planner_priority,alert_status,actual_backorder,actual_backorder_label,predicted_backorder,predicted_backorder_label,prediction_outcome,correct_prediction,detected_backorder,missed_backorder,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,potential_issue,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop
1731729,173,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,79.0,2.0,0.0,0.0,0.0,0.0,4.0,13.0,22.0,23.0,4.0,0.0,0.78,0.88,0.0,0,0,0,0,1,0
3406946,340,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,95.0,8.0,4.0,0.0,0.0,0.0,4.0,41.0,81.0,119.0,33.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
1806860,180,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1480711,148,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.91,0.9,0.0,0,0,0,0,0,0
2140836,214,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,14.0,4.0,0.0,0.0,2.0,5.0,1.0,5.0,9.0,23.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1324589,132,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.69,0.0,0,0,0,0,1,0
1812512,181,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74,0.74,0.0,0,0,0,0,1,0
3254587,325,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,43.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.78,0.0,0,0,0,0,1,0
1862834,186,0.04,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,2.0,4.0,6.0,10.0,2.0,5.0,7.0,12.0,0.0,0.0,0.93,0.94,0.0,0,0,0,0,1,0
2977942,297,0.02,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,0.0,0.85,0.82,0.0,0,0,0,0,1,0
2935796,293,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,65.0,12.0,16.0,22.0,36.0,64.0,11.0,35.0,83.0,132.0,17.0,0.0,0.77,0.73,0.0,0,0,0,0,1,0
3323284,332,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,82.0,8.0,0.0,0.0,0.0,0.0,6.0,19.0,38.0,75.0,17.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
2894418,289,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,46.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,1.0,0.0,0.09,0.12,0.0,0,0,0,0,0,0
2835197,283,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0,0,0,0,1,0
3045098,304,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,12.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48,0.48,0.0,0,1,0,0,1,0
1552800,155,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,111.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.77,0.0,0,1,0,0,1,0
1863918,186,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,126.0,8.0,21.0,103.0,149.0,204.0,10.0,53.0,98.0,159.0,36.0,6.0,0.91,0.85,0.0,0,0,0,0,1,0
3312344,331,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,43.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.88,0.9,0.0,0,0,0,0,1,0
1334760,133,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,409.0,2.0,504.0,2070.0,4001.0,5852.0,2813.0,4534.0,6808.0,8589.0,406.0,0.0,0.93,0.95,0.0,0,0,0,0,1,0
1484090,148,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,55.0,8.0,0.0,0.0,0.0,0.0,3.0,13.0,21.0,49.0,1.0,0.0,0.99,0.99,0.0,0,0,0,1,1,0
1377736,137,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,62.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.86,0.84,0.0,0,0,0,0,1,0
1588073,158,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,134.0,8.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,9.0,8.0,0.0,1.0,1.0,0.0,0,0,0,0,1,0
1880951,188,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,0.66,0.0,0,0,0,0,1,0
2877933,287,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.73,0.0,0,0,0,0,1,0
2229593,222,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,24.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.82,0.0,0,0,0,0,1,0
2069496,206,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,86.0,8.0,0.0,0.0,0.0,0.0,3.0,11.0,26.0,34.0,4.0,0.0,0.7,0.65,0.0,0,0,0,1,1,0
2097839,209,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,9.0,0.0,2.0,4.0,7.0,1.0,4.0,5.0,7.0,0.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
2853666,285,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.87,0.83,0.0,0,0,0,0,1,0
1982172,198,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1877.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
1465152,146,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,0.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
3462611,346,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,23.0,8.0,10.0,0.0,15.0,20.0,4.0,20.0,39.0,56.0,17.0,0.0,0.97,0.96,0.0,0,0,0,0,1,0
1696598,169,0.05,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,2.0,13.0,50.0,74.0,98.0,5.0,10.0,12.0,14.0,0.0,0.0,1.0,0.78,0.0,0,1,0,0,1,0
2840718,284,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0,0,0,0,1,0
1755743,175,0.04,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,10.0,4.0,0.0,11.0,11.0,11.0,0.0,1.0,1.0,1.0,1.0,0.0,0.73,0.78,0.0,0,1,0,0,1,0
2829424,282,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,16.0,8.0,0.0,0.0,0.0,10.0,4.0,9.0,20.0,28.0,0.0,0.0,0.82,0.9,0.0,0,0,0,0,1,0
2910630,291,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.79,0.0,0,1,0,0,1,0
1730212,173,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.77,0.0,0,0,0,0,1,0
1193458,119,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,30.0,2.0,13.0,14.0,42.0,56.0,3.0,21.0,34.0,57.0,9.0,0.0,0.95,0.95,0.0,0,0,0,0,1,0
1509542,150,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,40.0,12.0,0.0,0.0,0.0,0.0,4.0,9.0,19.0,33.0,1.0,0.0,0.93,0.96,0.0,0,1,0,0,1,0
2152555,215,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,181.0,8.0,94.0,60.0,120.0,180.0,40.0,102.0,163.0,235.0,53.0,0.0,0.86,0.92,0.0,0,0,0,0,1,0
3317554,331,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,67.0,2.0,12.0,80.0,160.0,200.0,33.0,72.0,129.0,175.0,42.0,0.0,0.83,0.79,0.0,0,0,0,0,1,0
2885359,288,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,135.0,8.0,30.0,32.0,144.0,240.0,19.0,89.0,234.0,349.0,232.0,0.0,0.87,0.71,0.0,0,0,0,0,1,0
2044891,204,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,214.0,8.0,82.0,320.0,320.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.91,0.0,0,0,0,0,1,0
1668785,166,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
3476475,347,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,143.0,2.0,9.0,84.0,197.0,324.0,35.0,140.0,234.0,264.0,51.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
1528793,152,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,301.0,8.0,113.0,332.0,794.0,1122.0,118.0,442.0,891.0,1382.0,133.0,0.0,0.99,0.97,0.0,0,0,0,0,1,0
1677573,167,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,758.0,12.0,0.0,0.0,0.0,0.0,13.0,21.0,29.0,36.0,0.0,0.0,0.68,0.65,0.0,0,0,0,0,1,0
1489122,148,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,103.0,8.0,3.0,61.0,133.0,181.0,15.0,54.0,129.0,223.0,162.0,0.0,0.43,0.46,0.0,0,0,0,1,1,0
3044046,304,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0
1123039,112,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,129.0,8.0,1.0,72.0,216.0,324.0,34.0,118.0,282.0,445.0,33.0,0.0,0.75,0.74,0.0,0,0,0,1,1,0
3125671,312,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.99,0.96,0.0,0,0,0,0,1,0
3138941,313,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0,0,0,0,1,0
2976622,297,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,0
1851831,185,0.03,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,8.0,0.0,8.0,14.0,20.0,1.0,6.0,12.0,20.0,2.0,2.0,0.09,0.09,0.0,0,0,0,0,1,0
2974209,297,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,1,0,0,1,0
1371779,137,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.75,0.0,0,0,0,0,1,0
2305873,230,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.7,0.0,0,0,0,0,1,0
1132230,113,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,0.74,0.0,0,0,0,0,1,0
1354147,135,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,8.0,0.0,0.0,3.0,5.0,0.0,1.0,6.0,6.0,7.0,0.0,0.74,0.74,0.0,0,0,0,0,1,0
1180790,118,0.03,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,60.0,8.0,13.0,88.0,184.0,296.0,26.0,103.0,238.0,351.0,32.0,16.0,0.84,0.42,1.0,0,0,0,0,1,0
1190926,119,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,1,0,0,1,0
1704718,170,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.78,0.78,0.0,0,1,0,0,1,0
1826744,182,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,8.0,8.0,0.0,8.0,16.0,1.0,7.0,10.0,17.0,0.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
1649265,164,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,551.0,8.0,6.0,0.0,126.0,402.0,117.0,386.0,834.0,1260.0,88.0,0.0,0.84,0.86,0.0,0,0,0,0,1,0
1606499,160,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.83,0.86,0.0,0,0,0,1,1,0
2143711,214,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,63.0,4.0,18.0,45.0,89.0,133.0,9.0,29.0,64.0,100.0,12.0,0.0,0.79,0.67,0.0,0,0,0,0,1,0
1238757,123,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,20.0,14.0,0.0,0.0,10.0,10.0,1.0,7.0,11.0,22.0,1.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
2237830,223,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,570.0,4.0,0.0,0.0,0.0,0.0,10.0,150.0,166.0,216.0,4.0,0.0,0.98,0.96,0.0,0,0,0,0,1,0
3451300,345,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,32.0,15.0,0.0,0.0,0.0,0.0,1.0,15.0,40.0,48.0,6.0,0.0,0.9,0.92,0.0,0,0,0,0,1,0
3192382,319,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,166.0,8.0,0.0,388.0,388.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.97,0.0,0,0,0,0,1,0
1658214,165,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,30.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.58,0.0,0,1,0,0,1,0
3256799,325,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.52,0.67,0.0,0,1,0,0,1,0
1362608,136,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,26.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,10.0,16.0,0.0,0.0,0.99,0.99,0.0,0,0,0,0,1,0
1928769,192,0.02,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,50.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,12.0,12.0,1.0,0.0,0.75,0.41,0.0,0,1,0,0,1,0
3250033,325,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,37.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.92,0.0,0,0,0,0,1,0
2977443,297,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,192.0,8.0,141.0,281.0,591.0,921.0,150.0,383.0,745.0,1124.0,130.0,1.0,0.82,0.81,0.0,0,0,0,0,1,0
1306334,130,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,62.0,8.0,0.0,0.0,19.0,40.0,3.0,13.0,33.0,61.0,13.0,0.0,0.79,0.66,0.0,0,0,0,0,1,0
1344343,134,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.91,0.74,0.0,0,1,0,0,1,0
2837457,283,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.85,0.83,0.0,0,1,0,0,1,0
2033719,203,0.03,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,283.0,8.0,283.0,42.0,43.0,43.0,1.0,1.0,1.0,1.0,27.0,0.0,0.78,0.74,0.0,0,0,0,1,1,0
3024675,302,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,245.0,8.0,55.0,225.0,375.0,630.0,112.0,286.0,580.0,897.0,82.0,0.0,0.92,0.91,0.0,0,0,0,1,1,0
3403288,340,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.83,0.0,0,1,0,1,1,0
1479837,147,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
3139297,313,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,2.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.15,0.1,0.0,0,1,0,1,1,0
1845127,184,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,514.0,12.0,0.0,50.0,50.0,185.0,92.0,340.0,770.0,1327.0,74.0,0.0,0.9,0.72,0.0,0,0,0,0,1,0
2271432,227,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,17.0,8.0,10.0,25.0,41.0,57.0,5.0,18.0,38.0,59.0,19.0,0.0,0.91,0.93,0.0,0,0,0,0,1,0
2279713,227,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,34.0,2.0,17.0,88.0,154.0,242.0,33.0,81.0,122.0,136.0,0.0,0.0,0.98,0.99,0.0,0,1,0,0,1,0
1418975,141,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.74,0.0,0,1,0,0,1,0
1612805,161,0.07,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.86,0.0,0,0,0,0,1,0
2810150,281,0.04,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,20.0,2.0,5.0,65.0,115.0,150.0,23.0,30.0,102.0,126.0,4.0,0.0,1.0,0.94,0.0,0,0,0,0,1,0
1575343,157,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,0.98,0.97,0.0,0,1,0,0,1,0
2294202,229,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.5,0.46,0.0,0,1,0,0,1,0
1284008,128,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.99,0.0,0,0,0,0,1,0
3238651,323,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.63,0.0,0,1,0,1,1,0
1352946,135,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4124.0,2.0,15.0,3700.0,3700.0,5200.0,650.0,3807.0,6956.0,10601.0,762.0,0.0,0.99,0.98,0.0,0,0,0,0,1,0
3453394,345,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.99,0.0,0,0,0,1,1,0
3304739,330,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,0.0,2.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.97,0.0,0,1,0,1,1,0
1882440,188,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,190.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.86,0.0,0,0,0,0,1,0
1263053,126,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.63,0.63,0.0,0,1,0,0,1,0
3337462,333,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,262.0,8.0,1.0,102.0,252.0,402.0,36.0,141.0,344.0,540.0,32.0,0.0,0.94,0.96,0.0,0,0,0,0,1,0
1242752,124,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,35.0,12.0,0.0,0.0,0.0,0.0,2.0,5.0,15.0,31.0,3.0,0.0,0.96,0.86,0.0,0,0,0,0,1,0
1313555,131,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,8.0,0.0,0.0,0.85,0.83,0.0,0,0,0,0,1,0
2048656,204,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,37.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,1.0,0.0,0.85,0.83,0.0,0,1,0,0,1,0
3015405,301,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.98,0.0,0,0,0,0,1,0
3109266,310,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.68,0.0,0,0,0,0,1,0
3272767,327,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,1858.0,5.0,0.0,0.0,0.0,0.0,6.0,34.0,60.0,86.0,13.0,0.0,0.75,0.67,0.0,0,0,0,0,1,0
2018709,201,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,322.0,8.0,0.0,474.0,747.0,929.0,108.0,352.0,667.0,1130.0,115.0,90.0,0.51,0.45,0.0,0,0,0,1,1,0
3017895,301,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,877.0,10.0,1.0,0.0,0.0,0.0,5.0,35.0,76.0,109.0,27.0,0.0,1.0,0.97,0.0,0,0,0,1,1,0
2123478,212,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,30.0,8.0,0.0,0.0,0.0,0.0,2.0,5.0,6.0,8.0,0.0,0.0,0.88,0.91,0.0,0,0,0,0,1,0
3047309,304,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.81,0.0,0,0,0,0,1,0
3419605,341,0.01,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,84.0,2.0,37.0,246.0,386.0,526.0,137.0,286.0,452.0,565.0,73.0,30.0,0.93,0.96,0.0,0,0,0,0,1,0
2961836,296,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1.0,0.0,0.9,0.91,0.0,0,1,0,0,1,0
3484203,348,0.0,Low,Routine,No Alert,0,No Backorder,0,No Backorder,True Negative,1,0,0,3.0,12.0,5.0,0.0,0.0,3.0,2.0,6.0,12.0,13.0,2.0,0.0,0.73,0.79,0.0,0,0,0,0,1,0
